Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Malta,1.044345429,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.550526583,6.074015034,5.902866563,7.567841253,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672,6.218103195,5.46032039,6.335426484,5.859044521,6.548213417,6.479460111,6.4878143,6.538237587,6.662995053,6.644209889,6.08518778,6.224246577,6.173907194,6.451950822,5.563811281,5.407793666,3.70742361,2.964713323,3.247870188,3.198316241
Myanmar,0.125005917,0.116721261,0.126984962,0.11365402,0.120595578,0.112461683,0.113153768,0.142436887,0.11262372,0.120737981,0.16930369,0.182865584,0.171476936,0.140593863,0.156272201,0.149861261,0.156449438,0.16155674,0.157434924,0.152347197,0.161469085,0.161246884,0.156698557,0.158269101,0.176449893,0.176701546,0.175492249,0.126283494,0.102731044,0.109564973,0.101366419,0.098352378,0.101175222,0.112147375,0.130234082,0.158080806,0.164446293,0.161013705,0.173422241,0.195751182,0.20548078,0.180200711,0.176721546,0.22575798,0.216413273,0.226353741,0.207094985,0.212004967,0.160826308,0.15183969,0.163633689,0.168266268,0.229316297,0.262089763,0.325932174,0.360853051,0.412666941,0.588207515,0.605492803
Middle East & North Africa (excluding high income),0.831613265,0.824339132,0.821712029,0.888013317,0.972739645,1.118860552,1.304864472,1.295907711,1.541506075,1.587159982,1.647585728,1.715203372,1.752919426,1.970756929,1.986807083,1.979303747,2.288401361,2.314505972,2.39638203,2.428860171,2.198288213,1.977890925,2.051011013,2.220546929,2.325002998,2.345658606,2.33011318,2.406192485,2.512593597,2.516233755,2.324716436,2.384484497,2.496682869,2.565959268,2.687925913,2.724212043,2.746501603,2.85574552,2.731198751,2.782248487,2.83551556,2.921948659,2.962229693,2.999664688,3.136233139,3.364029655,3.48096679,3.578995686,3.651526784,3.771077303,3.764622823,3.723474955,3.837175562,3.844078074,3.911341854,3.806555663,3.776865771,3.813533988,3.841040725
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272224673,3.544571359,3.409782829,4.360024572,2.830368724,4.165132994,4.096252252,3.754425146,3.654176466,3.570222415,3.793242563,3.390631252,3.583060319,4.049968902
Mongolia,1.354716938,1.418740538,1.950749856,1.537316755,1.904282664,1.768711821,1.714540485,1.83477215,2.056623953,2.160856471,2.228039308,2.305375227,2.419127527,2.490496348,2.607957615,2.748429692,2.895758869,3.18296615,3.605475993,3.826729191,4.071497649,3.833112101,3.803704393,3.837528672,3.447325595,4.697541846,4.894743899,5.206493616,5.54864529,4.936137001,5.93826675,6.654889856,5.732127774,5.235958353,4.525373003,4.473422085,3.751234044,3.647660018,3.629545263,3.623389675,3.754040286,3.707233528,3.929174984,3.771116327,3.829523705,4.37772049,4.853735305,5.019625502,4.928000657,5.101365326,5.26121897,5.67796858,6.067905312,6.377995845,6.16303262,5.769680363,5.944984194,6.252834169,6.725098053
Mozambique,0.262334322,0.358603111,0.264743865,0.216310772,0.272559353,0.249508006,0.258555913,0.222606822,0.322665709,0.36769594,0.330823639,0.391616713,0.349377292,0.368647345,0.317953443,0.283902378,0.245076338,0.252695573,0.260381701,0.233119882,0.275887487,0.209004888,0.208471628,0.158886581,0.121593733,0.089919804,0.076726466,0.076859758,0.07932997,0.08132376,0.086238147,0.070528058,0.079675509,0.089764421,0.073588194,0.075565399,0.072679678,0.078672088,0.073748304,0.07132843,0.080736566,0.077379485,0.083670204,0.098804532,0.095929047,0.083439353,0.088234842,0.102891486,0.100553963,0.109632274,0.115589412,0.132299742,0.123478276,0.13536378,0.170051257,0.208564448,0.208049391,0.210129447,0.225115201
Mauritania,0.043122051,0.05444468,0.069135734,0.094760439,0.12264291,0.163654381,0.17683716,0.18906664,0.217388244,0.247158164,0.374126246,0.338255791,0.367470181,0.374256472,0.37468853,0.383071771,0.377306322,0.394988729,0.40126756,0.404401493,0.40938984,0.418360336,0.540963055,0.558163318,0.504262635,0.368753276,0.204426134,1.747903451,1.673529742,1.437638693,0.412908909,0.41189436,0.415374455,0.413911427,0.421188905,0.432221228,0.446710776,0.431465417,0.396600135,0.43332563,0.425820379,0.436648097,0.457147465,0.454998863,0.479714866,0.479465961,0.469165541,0.537078393,0.546077239,0.586431104,0.59241028,0.60856222,0.647501521,0.576293839,0.641075542,0.729060397,0.674907747,0.887315176,0.908407126
Mauritius,0.272514943,0.274719173,0.361281304,0.290764139,0.418299766,0.404197875,0.357726781,0.636179596,0.799157829,0.704146331,0.603767554,0.471904007,0.809099903,0.784435818,0.789327845,0.661868834,0.683638405,0.696483206,0.675655785,0.694881923,0.611141993,0.553530886,0.506164605,0.59671196,0.619486258,0.693494936,0.777360068,0.898980969,0.818998331,1.001111999,1.095605771,1.167933953,1.217216981,1.339561535,1.356881365,1.380899224,1.419758094,1.410800812,1.542543611,1.871915063,2.047396815,2.148313908,2.166656567,2.266415026,2.268626695,2.409924983,2.674238814,2.742753886,2.789117779,2.741639003,2.92706334,2.906410392,2.970024254,3.034990581,3.132598534,3.136372817,3.197535681,3.305359031,3.264040313
Malawi,0,0,0,0,0.08184529,0.084258806,0.101178182,0.084290015,0.087066493,0.083228198,0.096668575,0.104031772,0.110189942,0.11231311,0.105070148,0.107596608,0.105136942,0.111588516,0.11379964,0.105021739,0.113815777,0.094357321,0.090474468,0.085444567,0.080030865,0.076687289,0.072226563,0.067113819,0.062838454,0.062223984,0.076559102,0.082288572,0.081561235,0.090625092,0.093374562,0.092438172,0.090793146,0.092548339,0.087184413,0.088444007,0.078932609,0.0769769,0.073418537,0.073332215,0.073972692,0.072073785,0.071683521,0.073453313,0.080128795,0.079274295,0.071528746,0.076192421,0.072746121,0.076392328,0.067527955,0.071661878,0.079045626,0.084888716,0.086533726
Malaysia,0.437449901,0.475265155,0.468692942,0.553699657,0.694262385,0.680930405,0.785832561,0.843901364,0.826482914,0.903072261,1.351519525,1.507581062,1.58184889,1.51075122,1.604742761,1.59889811,1.9163341,1.767800522,1.770789813,2.026652457,2.029087858,2.180888011,2.112592412,2.562297268,2.283864458,2.323063693,2.49224794,2.467156648,2.509871775,2.845702093,3.116502968,3.41955733,3.62422945,3.65359824,3.854334585,4.094183,4.553798411,4.753559256,4.659355404,4.934405111,5.244833936,5.346888739,5.631518427,5.822545133,6.251129636,6.477462684,6.590348185,7.048555882,7.384710598,6.526762285,7.058628841,7.038856147,6.99321172,7.459383568,7.757158614,7.682279042,7.451282159,7.165808462,7.600220413
North America,15.52999501,15.22591183,15.57257227,15.99706747,16.54338452,17.02698453,17.64292429,18.15419062,18.67382277,19.36723929,20.63304563,20.51119886,21.31108396,21.98175677,21.08159405,20.09168314,20.76000421,21.1147368,21.52745739,21.44260623,20.52606065,19.53134467,18.39036091,18.33379476,18.74897714,18.63559701,18.40976328,19.05465847,19.71911525,19.77240246,18.98661574,18.58304512,18.62995599,18.79485121,18.87301504,18.87027184,19.22245718,19.92285374,19.86500581,19.73514048,20.11481753,19.80333828,19.18917941,19.28954272,19.33437044,19.24436165,18.73122104,18.89463463,18.12704499,16.6912471,17.26997425,16.53901451,15.77403901,16.08246342,16.013094,15.55083364,15.14692452,14.86822332,15.27087561
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758602519,0.804244831,0.913125732,1.030263358,1.087313084,1.154277621,1.160168643,1.166527588,1.122537434,1.081031081,1.348930479,1.150406774,1.208016761,1.247551418,1.305256728,1.288478064,1.30574588,1.448578876,1.456003467,1.477197591,1.539390309,1.612920128,1.710315531,1.759459072,1.844571323,1.848990095,1.802197016,1.735898378
New Caledonia,10.90816456,10.92874384,6.771199041,7.231306884,12.48694665,13.61449724,16.15833155,15.276,18.50084422,14.98533654,21.37991964,20.1685,13.58689243,20.23270817,21.24620611,19.09607547,17.84241791,15.74652941,11.22768727,11.86148736,14.29619422,9.768384157,8.68301304,7.768022865,7.955443455,9.425697637,8.925713378,9.093246106,9.209514207,9.865205095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0.008656818,0.015777372,0.018395152,0.023824677,0.025071513,0.023421624,0.033684222,0.031851658,0.037840253,0.043476348,0.047964981,0.04981065,0.0530644,0.067323508,0.057469705,0.064358893,0.062547668,0.066780085,0.073954275,0.08255655,0.095517115,0.11125262,0.117926139,0.147721442,0.147895692,0.144219905,0.126716754,0.136594353,0.131165041,0.133855476,0.074751526,0.068768,0.061866936,0.06771782,0.063261345,0.059007687,0.065129343,0.063862005,0.066377639,0.062214534,0.059126893,0.056163693,0.057424175,0.060088632,0.060186285,0.05578197,0.053026134,0.055837756,0.056390067,0.068168344,0.08321173,0.082384981,0.106208362,0.096734341,0.102909629,0.09849181,0.094762615,0.09582274,0.102037038
Nigeria,0.075470962,0.089319477,0.088887863,0.111385101,0.14827406,0.234674329,0.252017803,0.245273592,0.12397821,0.221358869,0.384764806,0.563390889,0.706136963,0.824721908,1.009957688,0.747873874,0.84706921,0.752463866,0.697171285,0.984976628,0.928241319,0.874309219,0.847277737,0.754642083,0.854835992,0.836413333,0.85703747,0.673985116,0.782645206,0.457406563,0.71261686,0.773746619,0.862605099,0.821902461,0.764813082,0.755361321,0.787756013,0.736309909,0.658873419,0.626026879,0.622077226,0.679059355,0.669616062,0.672324289,0.654963974,0.708889858,0.646843668,0.615894614,0.609105146,0.481062883,0.572417455,0.627068885,0.602049397,0.644598562,0.658711745,0.597060396,0.583027843,0.591596789,0.667110199
Nicaragua,0.299873331,0.306623448,0.349714373,0.433353543,0.473343341,0.3776247,0.450640791,0.492314897,0.544069366,0.55139668,0.583605891,0.607387123,0.627718318,0.6934603,0.716848612,0.687188776,0.768875431,0.950687327,0.855433692,0.539978193,0.620988694,0.637332589,0.612382056,0.564040847,0.508329998,0.533207849,0.591802325,0.623723678,0.562596592,0.361943718,0.462448798,0.449904747,0.51323011,0.492997641,0.554945043,0.569624811,0.594739592,0.625562126,0.716810551,0.709270872,0.743690956,0.763793914,0.777878515,0.855990469,0.838780748,0.790631277,0.817954074,0.83541053,0.786951983,0.76407118,0.774374156,0.808058905,0.783949266,0.740623199,0.774899255,0.846826586,0.853430457,0.845752981,0.805815233
Netherlands,6.39917962,6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,9.92207476,10.25030329,10.09340915,10.35096081,10.23348227,10.63069644,11.19861063,10.66451429,10.62696753,10.22255884,10.19119447,10.43238952,10.37220487,10.5058137,10.57378312,10.29236266,10.01523238,10.049631,10.05679759,9.711810757,10.30129048,9.517120693,9.401394047,9.349914356,8.887632902,9.333572532,9.293428178,9.100887639,8.772823734
Norway,3.658563698,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.949826335,7.404803169,7.281807791,7.684619256,8.57238638,8.408177547,9.313753849,9.8372189,9.976716899,9.083047026,9.772232741,9.804827001,11.29660355,9.722543741,10.09201,11.6822755,6.884400773,6.396460406,7.103861725,7.428123111,7.764123753,7.593164225,7.771602087,8.129108679,8.468984516,8.823569621,7.588566115,7.705343073,7.595591076,8.131693121,8.157825393,7.866690632,8.016002825,8.069391672,7.774402648,7.755668887,8.561636831,8.108073186,7.793051929,7.522211786,7.451483601,7.447085509,7.249949804,6.992651841,7.031361189
Nepal,0.007983525,0.007857403,0.008435422,0.009336402,0.013941727,0.016375143,0.017067218,0.018684587,0.021804957,0.03377394,0.018829069,0.016067694,0.02127378,0.032811879,0.032393845,0.026231175,0.020580903,0.024048413,0.023002368,0.0349787,0.036141533,0.029589459,0.028208713,0.030746947,0.042728843,0.040240973,0.040839744,0.049521165,0.055145137,0.049502953,0.049721033,0.060807484,0.061690247,0.068814146,0.082696086,0.08759703,0.088726517,0.096967992,0.100616384,0.132709649,0.13449675,0.142522031,0.112838401,0.120410448,0.110545763,0.123909961,0.100511431,0.101961195,0.11212536,0.144326279,0.171767832,0.192299016,0.222311476,0.226252791,0.264996832,0.239126119,0.342583453,0.399165018,0.428179218
Nauru,0,0,0,0,5.247942755,5.632872504,5.441549876,7.66291593,7.51552893,10.24142746,10.07263849,13.1965812,11.32789056,12.17217492,14.01996602,14.30426303,14.09610104,15.3700649,15.14683544,14.90650407,16.08540833,15.84017279,15.55364271,15.27355139,14.96555035,14.66627456,18.59062104,17.78089761,17.40792669,17.0006469,13.67557332,13.31148884,11.96410768,10.69310781,10.48018293,10.35196687,9.365926758,9.395847036,9.463423867,8.613264427,8.708272859,7.828554653,7.919223916,7.007007007,7.066424389,7.108042242,5.088022794,4.062563478,4.048582996,4.022121669,3.996403237,3.972589135,3.946329913,4.898119122,4.859558752,4.819741662,5.728470498,6.618133686,6.555534744
New Zealand,4.867069736,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,6.700102108,6.469056679,6.906022595,6.693354235,6.70718232,6.636903142,6.832797428,7.357258086,7.166448231,7.486115095,7.647043575,8.174204355,7.997973914,8.303535956,8.041590214,8.287573478,8.199111026,7.905203845,8.068453918,7.279319481,7.155170432,6.92290146,7.261631996,7.147520317,7.038636112,6.983555343,6.614199953,6.838956291,6.572664572
OECD members,7.183293878,7.23277098,7.450366961,7.757249546,8.036766084,8.271750753,8.539540797,8.804698034,9.16742971,9.615685983,10.31695223,10.37515322,10.75542833,11.17114901,10.81285871,10.37726051,10.81064771,10.92853365,11.11545913,11.30258519,10.94871493,10.44684806,10.01560345,9.874589987,10.04675702,10.07411556,9.994877907,10.23068887,10.47916438,10.70142819,10.23767261,10.18199236,10.11622694,10.11466511,10.20200824,10.25537813,10.50156927,10.64554076,10.57016038,10.53560704,10.72787254,10.6631586,10.49869048,10.60558264,10.63269925,10.5880111,10.45658977,10.51282974,10.18106615,9.509908315,9.81994029,9.586123286,9.38340717,9.368492598,9.134525411,9.028326764,8.91541555,8.832749761,8.835263958
Oman,0,0,0,0,0.018067303,0.041070006,0.045694206,0.205537806,0.237418922,0.334921688,0.324225453,2.795656156,2.692208118,2.61738694,2.774361246,8.227528746,8.979352709,8.700557576,7.548474676,7.072991177,5.238240153,4.930079847,4.445465193,5.533833669,5.632211233,5.780418349,6.325491615,5.842765875,6.308628292,5.781171119,6.561238038,8.501600783,7.512837372,6.795019174,6.427991599,7.077182574,7.073071716,7.663043019,7.673659852,9.060276784,9.938389919,11.01544733,11.53816503,11.59601771,11.25321199,11.09804106,14.53839248,15.44128661,14.56948057,14.85648007,15.27897193,16.11146005,16.76657525,16.20004223,16.00842261,16.00528292,15.52503484,14.98094912,15.19212436
Other small states,0.81300265,0.995630009,0.997926065,2.087976591,2.218070465,2.175650782,2.130234177,2.393053299,2.735139885,2.592878281,4.277469045,4.578762435,5.320152836,6.308098868,5.505194185,5.32978023,5.317906813,5.515477063,6.237737564,6.371012981,5.947406909,5.094350649,5.180259945,4.598664464,4.818713389,4.93950816,4.928167935,4.816528944,5.139839875,5.542707979,4.933213172,4.724077425,4.41061455,4.256262585,4.244723626,4.165870211,4.293308639,4.373641761,4.415525644,4.442738359,4.359741267,4.464927415,4.660134862,4.912917288,5.072768328,5.602476775,5.808591854,6.047002854,6.189252861,5.945811419,6.199949465,6.235335944,6.422413801,6.497138691,6.594152263,6.424559707,6.361739815,6.371571863,6.406682315
Pakistan,0.314626187,0.318179228,0.341225511,0.38263523,0.383564552,0.392280899,0.388942017,0.402062178,0.448936014,0.423921663,0.418593324,0.38631677,0.308381277,0.317538467,0.329999512,0.34750868,0.331783254,0.343712608,0.357095035,0.373877002,0.410840865,0.426374943,0.448092406,0.467098103,0.480377175,0.511716942,0.519382106,0.544682484,0.574157737,0.583244328,0.567126621,0.544418959,0.587475538,0.629789828,0.63350157,0.668380315,0.673894593,0.681533269,0.668702448,0.712355399,0.691074356,0.683731254,0.684053552,0.690167048,0.757349942,0.758995376,0.807693446,0.871590792,0.828201814,0.826887883,0.78372735,0.772553017,0.767566767,0.758649973,0.786820566,0.820300353,0.886749485,0.950909547,0.981820105
Panama,0.880335038,0.945718521,0.991124765,0.956047859,0.973973836,1.163127273,1.224277189,1.218102859,1.408343765,1.390820471,1.450593897,1.665652652,1.742501074,1.960810739,1.778404008,2.099160412,2.01630969,1.883578445,1.508110954,1.653784338,1.579126293,1.648911506,1.587929681,1.646972967,1.328029378,1.184768836,1.213981486,1.380903083,1.23701234,1.042767204,1.088651877,1.240530059,1.413071454,1.445095498,1.505150483,1.591434287,1.57708908,1.625841347,1.964071231,1.686189102,1.742382768,2.013178877,1.717899336,1.723248208,1.71593427,2.137995605,2.208349685,2.165811393,2.076102524,2.430700587,2.52286016,2.695280346,2.774068559,2.766300773,2.891335759,2.696239628,2.6677744,2.495882403,2.42765632
Peru,0.804897503,0.827360491,0.927541497,0.925178455,1.077547463,1.021689888,1.100485124,1.102450434,1.138784912,1.168759718,1.321339436,1.345273271,1.277859006,1.351806433,1.42240059,1.424031969,1.41692355,1.4356004,1.346266729,1.301516187,1.37463297,1.340153329,1.284594891,1.08371957,1.071074175,0.986812031,1.079958982,1.246064563,1.18694278,1.010477328,0.934692369,0.876905432,0.900864734,0.920192916,0.937470979,1.04530328,1.120634892,1.108644944,1.038269831,1.10590052,1.074454277,0.983608185,1.016569005,0.984209646,1.13306342,1.125021262,1.105968941,1.203894392,1.350030342,1.447591006,1.569880886,1.66004233,1.639283704,1.663196859,1.755046431,1.766284697,1.827909662,1.717004408,1.69681923
Philippines,0.317288663,0.321187596,0.368563124,0.395863595,0.428529027,0.452354331,0.506016522,0.555457612,0.658417587,0.657157332,0.692153645,0.748631806,0.697267044,0.808336848,0.760543341,0.787833504,0.827623677,0.842421128,0.835816375,0.82762433,0.7812879,0.712186867,0.69962724,0.6889056,0.586697265,0.516783988,0.523853892,0.570761127,0.641717215,0.648675171,0.659825325,0.636043444,0.672561006,0.712677845,0.755344104,0.885588716,0.945215021,1.031481492,1.003454989,0.948956702,0.938432506,0.899553398,0.896451385,0.900279668,0.900950418,0.904707422,0.80567832,0.833953336,0.844096146,0.838832482,0.889356818,0.883854313,0.90584929,0.989162121,1.038769688,1.113176292,1.205049261,1.298718327,1.33369096
Palau,1.501484287,5.110292654,4.970277858,5.205848949,5.436619718,5.997819173,5.904991948,6.47365169,6.719633508,11.36369114,11.49529781,13.69305452,13.9644304,13.94186139,15.15643765,15.06830516,8.856797818,14.4986557,8.865339673,10.19360641,12.94802102,12.83942676,12.59533509,12.27853917,11.95458681,11.92167874,11.66230575,11.42610297,12.73263889,15.46205114,0,0,12.61113563,12.28124041,11.9510009,11.65637021,11.36428206,11.10124334,10.86425118,10.65359825,10.99246231,11.34605467,11.20048875,11.10438118,11.58048437,13.14193288,12.79099514,12.52674983,11.22514432,10.93493712,11.69655787,12.3957629,11.90813723,12.49786968,12.4822695,12.45400509,14.67434248,15.16087372,16.19116744
Papua New Guinea,0.079651733,0.087801669,0.084610458,0.107584297,0.109969929,0.122457938,0.134280932,0.168041297,0.189103438,0.205010657,0.249022684,0.289548563,0.434791638,0.450216964,0.518375633,0.488163483,0.48858028,0.478550164,0.494541601,0.516613558,0.512384741,0.526841675,0.516699664,0.519054938,0.514640778,0.521158671,0.493137822,0.544167312,0.500122746,0.451561306,0.470119976,0.461322646,0.45076564,0.446550077,0.404685348,0.410637002,0.419625844,0.440639199,0.474760054,0.454850331,0.482249953,0.565725693,0.591937095,0.653985665,0.772711542,0.751358527,0.71311535,0.74025083,0.679452997,0.701211823,0.68668241,0.68922175,0.642117425,0.671512513,0.738668331,0.793066209,0.922414875,0.912534407,0.866804457
Poland,6.740362582,6.922802563,7.15360516,7.528621321,7.807291587,7.862051172,7.975704744,8.105834014,8.548589914,9.022079801,9.320318329,9.554993854,9.981742698,10.07663176,10.29951122,11.0409312,11.6146269,12.0794436,12.35662883,12.55388634,13.05936746,11.42279709,11.65347614,11.54822291,11.75733071,11.98594819,12.10401817,12.35406034,11.79069191,11.16361398,9.189525421,9.193856236,8.950395696,8.94455034,8.814909778,8.80943173,9.199373349,8.916766668,8.235419879,7.992184018,7.729236717,7.676203111,7.514445847,7.792261502,7.904725922,7.895885925,8.234912595,8.220498335,8.086920971,7.791546793,8.247028333,8.159838143,7.969647505,7.842493766,7.517152269,7.609299873,7.894108855,8.237562431,8.235472255
Pre-demographic dividend,0.156532863,0.163256429,0.166416967,0.175065529,0.18693577,0.267690543,0.312345638,0.26738775,0.251312085,0.304601734,0.353255019,0.422285734,0.458617718,0.494615678,0.537072751,0.471961129,0.529827144,0.483912141,0.468470199,0.57012093,0.538615307,0.470801972,0.45308348,0.448017722,0.466621216,0.473001445,0.461764443,0.442865563,0.507408316,0.446204474,0.443444725,0.405466477,0.462015086,0.501594315,0.506111864,0.498837434,0.506858461,0.527822501,0.435747485,0.396231058,0.410225224,0.435650006,0.424301217,0.415223347,0.422743716,0.458719734,0.444244004,0.429512126,0.445994291,0.454267639,0.49577619,0.522024095,0.535956494,0.553291132,0.561712184,0.538724921,0.543291019,0.536517457,0.557925928
"Korea, Dem. People's Rep.",2.084801381,2.267986485,2.587839881,2.72377781,2.903167023,3.528028637,3.703785021,3.966317174,4.359184248,4.578273516,5.104142282,7.262926721,5.891692698,6.248080384,6.376530968,6.62008406,6.656078946,6.779223232,6.373508873,6.415246047,6.549839333,6.474401859,6.516009491,6.867779759,7.273781179,7.675801413,8.221887685,9.078999055,10.24484725,10.73519319,6.079419183,5.694072502,5.000619227,4.547670648,4.113452886,3.815701001,3.346835235,3.023022384,2.704027386,2.928979076,3.132267246,3.215754891,3.050628479,3.089739999,3.131538963,3.245877591,3.281664508,2.713705328,2.995868844,2.2662203,2.102747014,1.501212318,1.552379419,1.11594697,1.253901331,1.004612801,1.188967848,0.880069286,0.709208588
Portugal,0.928578089,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.379382628,2.590855545,2.763116005,2.763828494,2.951574043,3.0307109,2.907559769,2.734259393,3.042086135,3.14417772,3.28615515,4.118915142,4.113903954,4.294075391,4.699324611,4.595232659,4.734012075,5.055766027,4.843031237,5.038096338,5.472335376,6.088378078,5.99228486,5.923154167,6.296768091,5.786503087,5.926251788,6.233261261,5.744948247,5.577179245,5.383505126,5.327278971,4.817886902,4.723629323,4.585897803,4.452394238,4.415895223,4.812669843,4.72231143,5.177519101,4.840612761
Paraguay,0.159854306,0.185737192,0.195531912,0.199337973,0.204533713,0.253209833,0.2301396,0.212900139,0.251022779,0.215759867,0.300797614,0.250166313,0.275326907,0.32679293,0.350030986,0.300849874,0.361335324,0.394716099,0.484344474,0.430066578,0.469089871,0.424633707,0.406021736,0.408086646,0.418936094,0.421940718,0.440070165,0.486203933,0.540655695,0.545716901,0.49012493,0.46604472,0.555678165,0.619029493,0.715801818,0.791318441,0.76110383,0.822313137,0.835969803,0.818580669,0.661256139,0.666858005,0.683302368,0.699451782,0.692777455,0.635291835,0.647702129,0.658505642,0.687353485,0.708958674,0.806655936,0.824126249,0.806663853,0.814097965,0.853091829,0.952345926,1.054902434,1.164982151,1.210453778
Pacific island small states,0.375594206,0.390824504,0.4701416,0.47706161,0.723222252,0.614723552,0.601652148,0.672439768,0.696223498,0.744271305,0.839270073,0.926856966,0.940616829,0.993171244,1.033792477,0.993796541,0.770275919,1.092888762,0.984893833,1.114884652,1.09077079,1.306986367,1.089941845,0.993676218,0.879620528,0.914172026,0.900013927,0.804369621,0.880167088,0.953642835,0.990575142,0.990090321,0.988045224,0.981995808,0.970853435,0.982801516,1.006213906,0.992902857,0.985843496,0.994867925,1.024229395,1.143882822,1.06176639,1.153926382,1.360588672,1.310984897,1.318487576,1.249620064,1.052166118,1.070294569,1.128918419,1.106249955,1.062351199,1.119606177,1.187833486,1.253410764,1.462856031,1.483613918,1.539504166
Post-demographic dividend,7.860524799,7.919592274,8.177207791,8.529163346,8.854568021,9.140935648,9.453097325,9.776844481,10.2000439,10.72753871,11.54967515,11.6053962,12.05851819,12.55279828,12.13600501,11.61341279,12.10529104,12.24060542,12.46677233,12.6866105,12.22719837,11.70714776,11.19126979,11.08714885,11.31273866,11.3434521,11.25515804,11.52791934,11.8906476,12.1406212,11.78688337,11.66465323,11.51830824,11.44176537,11.44388538,11.5171331,11.72698376,11.88612787,11.80907283,11.82059766,12.03903264,12.0225922,11.85166628,11.99659897,12.01962704,11.95517991,11.78315449,11.84053218,11.44934661,10.65264281,11.03086295,10.76360624,10.52363763,10.53692014,10.26164699,10.08307483,9.93932107,9.808165962,9.853587312
French Polynesia,0.469646516,0.726993371,0.569872806,0.760026253,0.732325922,0.902602684,1.251160579,1.39359936,1.49052057,1.510551051,1.758991764,1.987620754,1.826719465,1.704315849,1.704654149,1.620724078,1.947668543,1.965966846,2.160452753,1.898415964,1.913658365,2.089405776,2.073801781,2.518303315,2.661118497,3.314352856,3.328007172,3.262385577,2.990965178,2.772807161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,3.714750016,3.137418088,3.388973803,99.4565545,92.86635979,85.46090641,78.62121478,77.50594452,75.97125722,71.10083267,69.10718492,76.6485391,82.63780698,87.68963504,68.26810915,66.68327714,59.78116005,54.44615756,54.86735401,69.98992065,58.57439787,51.85886589,44.56288123,36.43300172,36.13575389,33.44817815,33.43031988,27.2405615,26.89011544,31.03171189,26.32932654,29.97820886,29.63244066,30.88863143,32.04850072,33.14850413,34.27547839,36.33340805,37.72893906,40.2288575,36.67714826,38.19431459,43.06632214,42.4030238,42.35848205,47.69993414,43.98144527,41.89780219,38.44306626,34.54497554,33.54470032,32.30572603,33.37313156,31.92701809,32.69353229,32.47056953,32.128042,32.17937063,32.41563917
Romania,2.903812021,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.853726719,8.864718761,8.710449013,8.890011018,8.359877745,8.54896734,8.851795307,9.244904383,9.228068093,9.245609624,7.440359782,6.190123931,5.527262887,5.167972278,5.063305396,5.322190223,5.479905304,5.028824627,4.415891986,3.804728009,3.960259985,4.252219753,4.306850612,4.617525479,4.509189647,4.493968837,4.668355214,4.618114405,4.635825274,3.953359587,3.827751952,4.16676428,4.074676308,3.603438063,3.586823815,3.678916669,3.610752001,3.782790244,3.845132759
